TIC,role,verdict,sector,lc_pts_in_sector,t0_shift_phase,lc_dip_sigma,compactness,n_in,n_out,dip_sigma,diff_peak_snr,centroid_offset_px,centroid_offset_arcsec,nearest_capable_TIC,nearest_capable_dist_px,nearest_capable_dTmag,n_capable_in_cutout,note
154831114,candidate,OFF_TARGET,7,1070,-0.0050000000000000044,85.2596196176771,0.6744933931643518,61,436,75.98706005651924,125.4891734809602,4.332610635576553,90.98482334710761,154831097,0.09871811600671752,-3.4006000000000007,47,
153080360,candidate,INCONCLUSIVE,,,,,,,,,,,,,,,,no sector with light-curve data
231260455,candidate,INCONCLUSIVE,12,1054,0.495,38.984354101767316,0.048432448886421106,61,478,7.57612318893728,62.541128622497745,2.215235585398253,46.51994729336331,231255809,0.37269113838017187,-3.5067000000000004,132,dimming is spread across the cutout rather than one star (background/systematics) - source cannot be located
467851846,candidate,OFF_TARGET,10,1106,0.0050000000000000044,29.149691327445176,0.7927978682256716,92,467,18.84177937727509,46.74637324170101,1.2242067276821593,25.708341281325346,923471986,0.17412953964342842,5.0969000000000015,975,
142841561,candidate,OFF_TARGET,7,1071,-0.0025000000000000022,37.50386326089223,0.817644047476378,59,436,52.514207405092215,128.93162723041422,3.0102211981154374,63.21464516042418,782325559,0.021141026409891146,2.99,79,
458301068,candidate,OFF_TARGET,10,1106,-0.0025000000000000022,52.6064970568295,1.0,154,448,4.077852698930227,13.615406812580614,1.4059752444758602,29.525480133993064,860716403,0.25760653350454976,3.9110000000000014,470,
378067576,candidate,OFF_TARGET,81,11062,-0.485,244.54162262617396,0.9312322123496698,1121,4286,35.642705495328364,245.8975841376779,2.359584154424749,49.55126724291973,378067426,0.01409544170152554,0.17549999999999955,54,
59656329,candidate,OFF_TARGET,7,1071,-0.010000000000000009,19.06680116814685,0.8225270984468549,73,430,76.28992312292117,58.944831392178756,1.3647484648342054,28.659717761518316,59656331,0.11721833514297926,0.9953000000000003,30,
122328031,candidate,INCONCLUSIVE,9,1103,-0.09499999999999999,9.350075697233589,0.0,17,469,6.6432045772868795,10.225349062009219,4.981304031001376,104.60738465102891,808643966,0.2591697092354608,4.038800000000002,104,dimming is spread across the cutout rather than one star (background/systematics) - source cannot be located
160130060,candidate,OFF_TARGET,12,1027,0.007500000000000062,19.703979505635026,0.6885825648137303,22,484,-0.4017643131571477,11.761525152517573,3.054667376212514,64.14801490046278,160129925,0.1329433198437336,2.100299999999999,393,
67408849,candidate,OFF_TARGET,10,1081,0.0,45.031563404509335,0.8094115433530334,35,460,70.74332485507838,74.04384527242503,1.326515223609052,27.856819695790094,67131280,0.08548547840260529,-0.0038000000000000256,176,
323961620,candidate,OFF_TARGET,10,1106,0.0050000000000000044,5.5899193615421,0.899595325893762,45,443,2.8698392403852035,83.56151916097835,1.8970146566135322,39.837307788884175,323961589,0.1736070809351818,-1.465300000000001,507,
330901906,candidate,ON_TARGET,56,11765,0.007500000000000062,38.172764050675745,0.77037178959023,573,4740,142.19960394909924,87.23601717958894,0.18230620865681862,3.8284303817931913,2009125529,0.24802608619849345,4.3016000000000005,51,
23259249,candidate,INCONCLUSIVE,12,1085,0.0,32.839321694064594,0.0,37,476,7.048492336110423,5.927133225060546,4.994195091828453,104.87809692839751,20624114,0.28727725757604883,2.995799999999999,220,dimming is spread across the cutout rather than one star (background/systematics) - source cannot be located
35727587,candidate,INCONCLUSIVE,12,1085,-0.020000000000000018,8.398812939361113,0.0,249,499,0.8254601320265322,2.563763036460124,6.426994494178042,134.9668843777389,1324091064,1.2258444109933997,6.6922000000000015,1466,difference image too weak to locate the source
303470667,candidate,ON_TARGET,13,1176,0.0025000000000000577,33.519622510597756,1.0,20,522,7.063631114936687,5.022681413370515,0.41262570375331037,8.665139778819517,1689765373,0.5363940476502346,3.728299999999999,74,
1326118009,candidate,OFF_TARGET,12,1045,0.0,21.46953166026758,0.7941385175422254,38,450,13.417240014609725,18.496350149168293,1.8711995504941508,39.295190560377165,1326117740,0.06323604549644957,3.5406999999999993,480,
253168781,candidate,OFF_TARGET,11,1079,0.0025000000000000577,22.549051580939985,0.783028781623588,83,475,51.82646128711494,303.8711047627053,3.2486408226459886,68.22145727556577,253168663,0.16135830886278693,-2.2508999999999997,302,
87175731,candidate,OFF_TARGET,13,1176,0.0050000000000000044,30.025805493211305,0.8853469027301996,58,513,1.737118934969929,23.006233130033763,2.4504958623592215,51.46041310954365,87175673,0.1711750392939551,-0.9459,92,
3516691,candidate,INCONCLUSIVE,9,1100,0.0,27.193157119000738,0.45277984986155045,97,444,12.259126153206626,17.65171373186891,6.927852884566258,145.48491057589143,3516666,2.5833260663509994,0.6777000000000015,155,dimming is spread across the cutout rather than one star (background/systematics) - source cannot be located
458340718,candidate,OFF_TARGET,10,1106,0.0025000000000000577,27.911520043874845,0.7686887506132475,32,434,15.869247508919889,77.02366800445597,3.4872958092804756,73.23321199488998,458340636,0.1382522916462467,-4.211,259,
273158289,candidate,ON_TARGET,11,1080,0.0050000000000000044,27.420668404638253,1.0,58,471,11.83622515538894,17.244132448192996,0.1127992458178752,2.368784162175379,514580937,0.11865074483042988,0.7066999999999997,120,
81551538,candidate,OFF_TARGET,10,1084,-0.044999999999999984,7.7674284649571055,0.8142697555041717,116,461,-5.360867584764087,8.604753599308722,3.447191080684215,72.39101269436851,934506149,0.17885299017569628,4.1188,153,
146608979,candidate,OFF_TARGET,9,1101,-0.0025000000000000022,26.40532667528876,0.7259828497506631,65,458,37.15105643359777,320.9473655877578,5.673750829503761,119.14876741957897,865324649,1.2403667268373626,4.030000000000001,58,
220148279,candidate,INCONCLUSIVE,6,903,0.0,23.787534387368932,0.0,24,410,8.10762660961363,2.3698336331285668,0.49362143774553313,10.366050192656196,712703266,0.4059197275832227,3.434799999999999,84,difference image too weak to locate the source
459536921,candidate,INCONCLUSIVE,10,1106,0.0,20.953540605615096,0.0,20,445,7.967482304884252,11.159201019910716,5.919745579980251,124.31465717958528,459537119,1.1419806021779682,1.1203000000000003,182,dimming is spread across the cutout rather than one star (background/systematics) - source cannot be located
203279104,candidate,INCONCLUSIVE,72,8854,-0.007500000000000007,13.270616115840918,0.0,725,4208,0.3862446255159623,2.687570956621676,0.6951288973664482,14.597706844695413,203279111,1.6267779389944967,5.75431,2,"saturated star in cutout (TIC 203279104, Tmag 7.3) - bleed trails can carry its variability; difference image too weak to locate the source"
343034455,candidate,OFF_TARGET,12,1085,0.0025000000000000577,16.4002184253404,0.9747879976127684,32,505,55.19617527157845,122.96988104360256,1.4191536499258746,29.802226648443366,343034418,0.14332898150478315,-0.43549999999999933,185,
417861102,candidate,INCONCLUSIVE,17,1125,-0.0050000000000000044,29.181767220383247,0.0,50,446,6.830711606977627,11.798914794738868,2.4944603164076096,52.3836666445598,417856388,0.8355082640219544,2.3253999999999984,68,dimming is spread across the cutout rather than one star (background/systematics) - source cannot be located
309672362,candidate,OFF_TARGET,11,1080,0.0025000000000000577,15.234758976959142,1.0,57,471,16.5170502598626,12.466927189994022,1.4899932264889517,31.289857756267985,974177941,0.08026924464134949,3.6477999999999984,571,
320474615,candidate,OFF_TARGET,7,1070,0.0025000000000000577,14.672626160097247,0.9262382277025141,31,430,1.5724860899808406,14.395685189011118,2.7848483303639138,58.48181493764219,320474625,0.12991802279407394,-1.0936000000000003,22,
402613330,candidate,UNRESOLVED,81,15895,0.0,10.439242481900441,0.8683244156236469,81,4511,-3.331717578333631,7.4154503811751935,0.8991584674178333,18.8823278157745,1906659213,0.8858836203731661,5.884120000000001,24,a capable neighbour is as close to the dimming as the target
366749440,candidate,INCONCLUSIVE,59,10071,0.0050000000000000044,3.6377218447692443,,,,,,,,,,,,the light curve itself shows no clear eclipse in this sector
464366239,candidate,INCONCLUSIVE,9,1103,0.0,7.932978848821116,0.4111278749299348,8,421,7.987860519469492,6.888011815620806,5.264062941295195,110.54532176719908,464302740,1.1744843938356193,3.2478,103,dimming is spread across the cutout rather than one star (background/systematics) - source cannot be located
298215657,candidate,OFF_TARGET,9,1104,0.0050000000000000044,10.923660314063278,0.8527593151054214,45,455,19.396361159396125,46.39685030675525,2.0700032471076137,43.47006818925989,298215640,0.12242206222673863,-0.7292000000000005,133,
207754858,candidate,INCONCLUSIVE,12,1085,-0.007500000000000007,6.395830972905993,0.0,47,472,-1.9474223593316615,3.5914898792217382,1.680234917245714,35.284933262159996,1225829884,0.23887812207631945,5.940599999999998,1864,difference image too weak to locate the source
125900581,candidate,INCONCLUSIVE,7,1072,-0.0050000000000000044,8.029723605925428,0.0,22,438,7.753271741080489,33.22896783505755,4.172146810973163,87.61508303043642,125900596,0.27146667867696284,0.8053999999999988,151,dimming is spread across the cutout rather than one star (background/systematics) - source cannot be located
43333100,candidate,INCONCLUSIVE,79,7632,0.01749999999999996,10.698467928017102,0.0,1191,4581,2.8978845457641897,2.5823254021827124,0.7915043002068937,16.621590304344767,1507012790,1.8327870161208153,8.8671,17,difference image too weak to locate the source
230275619,candidate,INCONCLUSIVE,40,3916,0.02749999999999997,4.884062170474979,,,,,,,,,,,,the light curve itself shows no clear eclipse in this sector
111149941,candidate,ON_TARGET,51,1521,0.010000000000000009,7.886213743426417,0.7517681970731336,138,966,-0.7346691402449692,9.725618915215078,0.9763914466181152,20.504220378980417,1002359509,1.6468370743530305,8.0553,5,
251898081,candidate,ON_TARGET,84,10535,0.0025000000000000573,1459.774399330944,0.7044969314990117,151,4479,1064.2703507097306,464.15839195903817,0.14681724613069103,3.0831621687445114,251898060,2.483584838578511,1.737400000000001,1,
467214801,candidate,ON_TARGET,82,10873,-0.010000000000000009,25.869614840007973,0.7657335298790978,864,4395,25.390919804535066,21.35587240690137,0.009690125425672373,0.20349263393911984,467214771,4.009961208663661,4.5291,3,
86966148,candidate,OFF_TARGET,13,1177,-0.007500000000000007,166.32643142480157,0.8337679218166358,87,522,78.99182943022373,218.9911113152266,1.23513941728047,25.93792776288987,86966108,0.146321031391594,-0.6943999999999999,20,
29454613,candidate,INCONCLUSIVE,71,10284,-0.0025000000000000022,213.01336782446396,0.4972743301076703,291,3811,177.39515125695823,24.849691062313756,6.543885848014597,137.42160280830655,29454597,4.210875330210413,0.6833000000000009,7,dimming is spread across the cutout rather than one star (background/systematics) - source cannot be located
383101733,candidate,OFF_TARGET,11,1077,0.0,160.78922398749592,0.6105151670215526,8,398,10.993677628338897,69.04116321961898,1.605186711509444,33.708920941698324,383101829,0.12957277703238793,-1.8445,56,
399770041,candidate,ON_TARGET,10,1106,-0.0075000000000000075,202.40668069891777,0.8834981198028798,43,472,36.75545094724592,36.92423515427611,0.043345192978266035,0.9102490525435868,399770066,1.8274008673504818,2.1007,19,
282344989,candidate,INCONCLUSIVE,80,11056,0.0,143.83917653528775,,0,4413,,,,,,,,,too few in/out-of-eclipse cadences in this sector
414257425,candidate,OFF_TARGET,12,1085,0.007500000000000061,58.70398585116853,0.876113360311349,75,500,90.54429190182118,147.97777335978748,1.4330584296234872,30.094227022093232,414257374,0.16448947464106636,-2.5334000000000003,163,
31165161,candidate,OFF_TARGET,13,1112,0.0,85.03361233114595,0.8278298840231728,178,453,12.487232036427082,96.16211588110949,2.2030954965815677,46.26500542821292,31165187,0.10006205637705899,-4.1737,43,
79414156,candidate,OFF_TARGET,72,9999,-0.022499999999999964,109.46407824956216,0.8904374105434066,737,3984,118.5829000744009,77.39739644960694,1.0882104347450694,22.852419129646456,79526806,0.22597192507135563,1.7091999999999992,10,
80886802,candidate,OFF_TARGET,71,10242,0.030000000000000027,192.19530764529108,0.8856855948805201,1288,4062,72.13887671217246,74.93676628375397,1.5283991923129452,32.09638303857185,80886798,0.08966713468419125,-0.23659999999999926,8,
387142213,candidate,OFF_TARGET,6,902,0.0,53.393320913631555,0.7282261313522391,91,391,10.03354338778006,50.9180802847958,1.7396470638044685,36.53258833989384,387142211,0.15485805219124474,-3.8015000000000008,19,
349701853,candidate,ON_TARGET,80,11071,0.0,149.70383587106,0.6189114927585314,36,3945,51.57210136567192,51.0474303026191,0.308778179893971,6.484341777773391,349701859,1.0727385629611692,-0.5822000000000003,12,
437162640,candidate,UNRESOLVED,9,1103,0.0,74.47967916002877,0.9142293751578894,44,455,55.68056047665589,75.24837812107475,0.9019780143281837,18.941538300891857,437171483,0.14678007141834826,1.2677999999999994,29,a capable neighbour is as close to the dimming as the target
330871525,candidate,OFF_TARGET,81,11061,-0.020000000000000018,360.3986394345397,0.8695255263217271,757,4361,125.32722655822982,263.86149104028897,1.7966268911861134,37.72916471490838,330871500,0.03436026811732377,0.10049999999999848,10,
100424264,candidate,INCONCLUSIVE,12,1027,0.0,48.59221923339414,1.0,97,471,4.638781668944734,3.083524388424857,1.336811443153934,28.073040306232613,1428638788,0.09912879355803934,2.5679000000000016,1590,difference image too weak to locate the source
394111941,candidate,INCONCLUSIVE,80,10997,-0.03249999999999997,19.414738767967716,0.0521465605490567,6,4258,-1.6788870469529047,31.27080852201888,5.461566155106295,114.6928892572322,394111922,2.3294157393117274,-1.5617999999999999,7,dimming is spread across the cutout rather than one star (background/systematics) - source cannot be located
344493385,candidate,INCONCLUSIVE,10,1106,0.057499999999999996,767.8037967537399,0.3960746658352808,13,554,0.07454936227071043,87.36834543921918,4.03203355891088,84.67270473712847,843746215,0.3445918636765907,2.907600000000002,43,dimming is spread across the cutout rather than one star (background/systematics) - source cannot be located
90130748,candidate,OFF_TARGET,9,1103,-0.0075000000000000075,217.40874615485598,0.8624428866155314,88,451,115.46610645713139,127.90663617369702,1.4264609487175108,29.955679923067727,90130761,0.2259184062095903,-3.3886000000000003,194,
402641241,candidate,UNRESOLVED,12,1085,0.0,96.04630267268303,0.9659677899225816,188,464,73.69426632898019,9.899078860218912,0.13467855706502868,2.8282496983656022,1210390367,0.03987041168880968,2.2487000000000013,41,a capable neighbour is as close to the dimming as the target
154831865,candidate,OFF_TARGET,7,1070,0.0025000000000000577,104.7336682387846,0.5010543136098174,20,433,134.82946823798196,104.13795336769964,4.686269476248549,98.41165900121953,154831797,1.0014789635377237,-0.7882999999999996,23,
371603115,candidate,INCONCLUSIVE,10,1106,0.0,109.18730498133988,0.0,66,458,81.80656517877817,83.668185086009,4.663102941586942,97.92516177332578,371603181,0.6005845409726986,2.686,46,dimming is spread across the cutout rather than one star (background/systematics) - source cannot be located
233459038,candidate,ON_TARGET,76,6345,0.0,169.09905982868116,0.5273992552134006,52,4654,140.85266049625335,84.45563136369687,0.2312299417444049,4.855828776632503,,,,0,
333569585,candidate,INCONCLUSIVE,10,1078,0.0,47.14406023291204,0.0,7,446,24.59451679365327,19.913286043968768,4.815977798590255,101.13553377039537,333569675,1.3394884976053545,0.07179999999999964,34,dimming is spread across the cutout rather than one star (background/systematics) - source cannot be located
273148514,candidate,UNRESOLVED,64,11275,-0.0025000000000000022,146.96747275267177,0.79072809086094,1381,4482,76.21484774730028,18.83744533928291,0.517606607629918,10.869738760228277,273148540,0.25301428976517387,5.8217,23,a capable neighbour is as close to the dimming as the target
298231916,candidate,OFF_TARGET,12,1085,-0.007500000000000007,67.19499571357458,0.9491076148334006,189,462,130.53239821035655,150.75670836281387,1.692567335891614,35.543914053723896,298231879,0.14119249721276822,-0.32560000000000144,156,
452557937,candidate,INCONCLUSIVE,10,1106,-0.04249999999999998,133.796764427002,,3,537,,,,,,,,,too few in/out-of-eclipse cadences in this sector
281310348,candidate,ON_TARGET,6,903,0.010000000000000009,132.96228205611368,0.9050038206253614,45,387,7.540600002918697,57.865193208846314,0.10751729588819199,2.257863213652032,281310326,2.0437250262071918,1.7657999999999987,14,
87926466,candidate,OFF_TARGET,74,11267,-0.020000000000000018,157.41488503723238,0.7628976421760209,1918,3662,141.8346035623671,167.54986101379143,4.147376657951645,87.09490981698454,87926550,0.25012560606826467,-3.6099999999999994,67,
135330868,candidate,INCONCLUSIVE,12,1074,0.0,20.27963213119109,0.4852270172457499,45,482,4.552052164353595,87.30978112254739,5.192767987993547,109.0481277478645,135338686,0.9183941945741958,-3.9929000000000006,36,dimming is spread across the cutout rather than one star (background/systematics) - source cannot be located
80644534,candidate,INCONCLUSIVE,7,1071,-0.0050000000000000044,6.537015672349948,0.3355744422416714,44,441,6.085159176502352,13.795610046933168,5.376333179161594,112.90299676239347,80644456,0.5486530415227352,1.1082999999999998,66,dimming is spread across the cutout rather than one star (background/systematics) - source cannot be located
229494598,candidate,INCONCLUSIVE,40,19606,0.01749999999999996,18.798897886344363,0.8189377404437476,338,1560,8.990387295862822,3.1257947669986836,0.35555714177540126,7.466699977283427,229494597,0.7256111783186129,5.713200000000002,12,difference image too weak to locate the source
346535587,candidate,OFF_TARGET,12,1045,-0.0025000000000000022,31.058432989205066,0.7575637485001835,83,479,6.216707507342844,52.252544521973306,2.5591147425155922,53.74140959282744,1329635711,0.1103917422402206,4.158000000000001,723,
73190461,candidate,OFF_TARGET,7,1071,0.0,70.11610295507921,0.87658347952383,58,439,82.90673981075228,14.933176007687253,1.392187991759286,29.235947826945008,73190464,0.10655311996658198,-1.3947999999999983,17,
318887646,candidate,ON_TARGET,31,3231,0.0,124.62848658442046,0.9220367727928047,24,1050,15.575468144959444,6.942053359000033,0.6406592889718025,13.453845068407851,,,,0,
444465823,candidate,ON_TARGET,58,11691,0.0025000000000000577,61.82944947810379,0.7973761802801838,36,4683,61.38150765426038,25.180761465063224,0.07137646282699601,1.4989057193669164,444465799,3.6529620328037415,2.925799999999999,3,
333569564,candidate,INCONCLUSIVE,10,1078,0.0,29.607022008352093,0.0,8,447,29.286113224996015,20.937486649248132,4.398007027100359,92.35814756910754,992140278,0.4584849596205083,2.4617000000000004,31,dimming is spread across the cutout rather than one star (background/systematics) - source cannot be located
411536289,candidate,OFF_TARGET,10,1081,0.0,32.83926998666168,0.7256264116266533,66,433,21.990068289269765,25.342148302592094,1.3709682111471726,28.790332434090626,411536274,0.1722760190186902,-0.1578999999999997,84,
465390277,candidate,OFF_TARGET,10,1107,0.38250000000000006,35.00736640903991,0.8231635951700587,26,448,17.651495512876654,71.63100422896474,2.0705440764897096,43.4814256062839,465390138,0.18527938293617052,-1.4802999999999997,370,
222705458,candidate,INCONCLUSIVE,80,10383,0.0,39.63380581287514,0.17596665331175673,24,4326,3.1741169318850817,50.7123254132432,5.55108535049091,116.57279236030911,222705498,4.869702854067177,1.139100000000001,7,dimming is spread across the cutout rather than one star (background/systematics) - source cannot be located
