span_days,max_period,period_over_max,n_eclipses_observed,n_eclipses_possible,n_data_gaps,frac_intransit_near_gap,frac_all_near_gap,TIC,verdict,bls_period,bls_depth,bls_snr,period_band,lt3_eclipses,at_ceiling
27.895919801540003,13.947959900770002,0.2676956467748048,5,7.4711711755345505,1,0.0,0.02117863720073665,426236217,NOVEL,3.7338081468256674,0.3589824217873917,894.8374121331576,other,False,False
22.93423040710377,11.467115203551884,0.23706075029841747,5,8.436655994222386,1,0.0,0.06553199235460089,427332229,KNOWN_OTHER_TYPE,2.7184029339124,0.0086033562781794,80.869982689952,other,False,False
27.13208986008067,13.566044930040334,0.059594939962379585,24,33.55989621371441,2,0.06878306878306878,0.1062491811869514,43333100,NOVEL,0.8084676331326976,0.0002380657932495,12.213604720524106,other,False,False
26.444388156629884,13.222194078314942,0.7892978284774046,3,2.533897760567897,2,0.3686635944700461,0.1105955143078113,433770378,KNOWN_OTHER_TYPE,10.436249073720782,0.0016108858075791,27.13193207553424,other,False,False
26.708577260400943,13.354288630200472,0.981433033325677,1,2.037836441293212,1,0.14285714285714285,0.022351797862001945,43690105,KNOWN_OTHER_TYPE,13.106339998244248,0.0294251641752052,52.796985868106525,13-14.5d,True,True
24.986291427934702,12.493145713967351,0.42305943478523345,4,4.7274681417170195,1,0.0,0.04275534441805225,437150434,NOVEL,5.285343164440589,0.1500325939135055,1081.0130168195617,other,False,False
26.00035729398701,13.000178646993504,0.9313652309404382,2,2.147385293716104,1,0.0,0.03756708407871199,43901938,NOVEL,12.107914387824058,0.0420892709153202,54.82789080831666,other,True,True
52.33321169536612,26.16660584768306,0.5206758248940473,2,3.841161629516756,4,0.8636363636363636,0.06558118498417007,441849650,NOVEL,13.62431908441978,0.4532495797561597,657.0869834526766,13-14.5d,True,False
24.749873202394838,12.374936601197419,0.9976454542656948,1,2.0047202054081192,1,0.0,0.04454545454545455,44448395,KNOWN_OTHER_TYPE,12.345799247010772,0.3866301811330571,72.46607107393932,13-14.5d,True,True
349.74927397653664,39.8,0.7226684913962941,1,12.160029536415124,1,0.0,0.019444569473826348,446487595,NOVEL,28.7622059575725,0.5318992633892017,370.9007204567667,other,True,False
27.062612696521455,13.531306348260728,0.9977760829523229,2,2.0044577477565846,1,0.0,0.03710575139146568,449837951,NOVEL,13.501213845395489,0.0069167639072317,72.58345944238816,13-14.5d,True,True
27.062312940081483,13.531156470040742,0.8792152228060108,2,2.274755882430027,1,0.0,0.037927844588344126,450445835,NOVEL,11.896798750629866,0.0618286495228377,69.74459993704093,other,True,False
54.416957168558156,27.208478584279078,0.36229281200564284,6,5.5203965790214164,4,0.0,0.06855575868372943,453937711,KNOWN_OTHER_TYPE,9.85743621669378,0.0248961409351603,197.4208424063532,other,False,False
26.20830072174749,13.104150360873746,0.06659483458214016,28,30.03235930458146,2,0.08035714285714286,0.06684733514001806,458301068,NOVEL,0.8726687256218794,0.0108876301318767,94.97506605038768,other,False,False
26.208258703672755,13.104129351836377,0.26758547766160523,8,7.474247173193929,2,0.2391304347826087,0.06684733514001806,458340718,NOVEL,3.5064747119505983,0.0205926840581518,48.787422904593946,other,False,False
26.208418850673297,13.104209425336649,0.20795207313990385,8,9.617600679818473,2,0.1111111111111111,0.06594399277326106,459536921,NOVEL,2.725047516858224,0.0311563494790435,32.903109424360174,other,False,False
52.33368621604154,26.16684310802077,0.029992607191386703,58,66.68309917966589,4,0.06808510638297872,0.06467661691542288,462781855,NOVEL,0.7848118467775114,0.0142725081310218,177.63449621655036,other,False,False
21.74962807697534,10.87481403848767,0.08287584392898896,24,24.13248427024976,1,0.06854838709677419,0.042081949058693245,46387913,KNOWN_OTHER_TYPE,0.9012593910104824,0.0209063849117579,79.7023409087892,other,False,False
52.33373841627758,26.16686920813879,0.842216095511301,3,2.374687459262839,4,0.1875,0.06467661691542288,464366239,NOVEL,22.038158416233543,0.0185895476290496,16.93403470414399,other,False,False
27.103985070936005,13.551992535468003,0.1287973135649751,15,15.52827419021476,1,0.06666666666666667,0.022878932316491896,464765654,NOVEL,1.745460232020874,0.046196883600501,460.780956732253,other,False,False
54.41642258195998,27.20821129097999,0.9940425353690596,1,2.0119863374432536,4,1.0,0.0690127970749543,465334376,NOVEL,27.046119334542823,0.1597048401742824,439.43179063448576,26-28.5d,True,True
54.416392515956886,27.208196257978443,0.9886127111628086,1,2.023036905572047,4,1.0,0.0690127970749543,465390148,NOVEL,26.89836866844985,0.0271601324376595,223.2356944755159,26-28.5d,True,True
54.416480297272756,27.208240148636378,0.9257225267484911,1,2.1604745938556795,4,0.0,0.0690127970749543,466062107,NOVEL,25.18728081877541,0.0217871897401717,30.58654519140181,other,True,True
53.2913937357298,26.6456968678649,0.5224910383330988,3,3.82781684903265,3,0.625,0.05596669750231267,466508331,NOVEL,13.922137823599732,0.7373691008385683,217.2958118698072,13-14.5d,False,False
1926.9766614011646,39.8,0.07717517417911936,155,627.3584678643934,24,0.030385735080058224,0.03880452778705473,467213914,KNOWN_OTHER_TYPE,3.07157193232895,0.0758144021115869,842.8159915980361,other,False,False
54.416475004159565,27.208237502079783,0.08027346241280549,23,24.914834116846983,4,0.031746031746031744,0.0690127970749543,467851846,NOVEL,2.184099430441886,0.0070885348569819,102.36013145710108,other,False,False
52.33357147832112,26.16678573916056,0.5193939944640841,2,3.8506413653542912,4,1.0,0.06467661691542288,469212596,NOVEL,13.590871367348434,0.1153903876843289,120.5268419309888,13-14.5d,True,False
53.65940912201904,26.82970456100952,0.9685098273536423,2,2.065028091108588,0,0.0,0.0,469308938,KNOWN_OTHER_TYPE,25.98483253233256,0.0031945504563556,38.85022594507526,other,True,True
736.4360085150652,39.8,0.8350750498906401,1,22.15778965231529,5,0.13333333333333333,0.05226928895612708,47929727,NOVEL,33.23598698564747,0.4123157061907975,71.09039466059971,other,True,False
27.041193890631575,13.520596945315788,0.5255762789445902,4,3.8053467786183197,1,0.0,0.03482142857142857,55462736,NOVEL,7.106105031628665,0.007000225620174,13.688281070655572,other,False,False
24.416515346571487,12.208257673285743,0.0630053225131334,30,31.74334993020791,1,0.04160688665710186,0.04664179104477612,55587172,NOVEL,0.7691852120288039,0.0099438426691669,60.56219181563071,other,False,False
50.33314151119362,25.16657075559681,0.03495193448604386,46,57.22143936835858,3,0.08791208791208792,0.07652533609100311,59656329,NOVEL,0.879620332288007,0.0082401928551672,71.04230286649613,other,False,False
21.750057129325114,10.875028564662557,0.09136017081584785,20,21.891377633600797,1,0.027522935779816515,0.04097452934662237,60234259,KNOWN_OTHER_TYPE,0.993544467294796,0.0083944442318096,78.50327041494315,other,False,False
785.3955611857764,39.8,0.6479204617418642,1,30.45675816544123,10,1.0,0.06921225310779174,60946457,KNOWN_OTHER_TYPE,25.787234377326197,0.8150001898515236,858.2489678757247,other,True,False
25.363423383709232,12.681711691854616,0.2451354514268767,8,8.158754632830393,1,0.0,0.04342581423401689,66732476,NOVEL,3.1087371204482817,0.098141164207321,369.6589519011568,other,False,False
53.29183350553285,26.645916752766425,0.12590522222042275,15,15.884964616468352,4,0.06611570247933884,0.06067623899953682,67408849,NOVEL,3.3548600700239417,0.0158375653531966,62.32888585164957,other,False,False
785.3949771008283,39.8,0.9518202358783059,2,20.732425508901223,14,0.6376811594202898,0.09771890222169419,68304700,NOVEL,37.88244538795657,0.6418374262358801,154.758371355961,other,True,True
26.208135451034423,13.104067725517211,0.26539796281265765,6,7.535852870927213,3,0.0,0.07734806629834254,72005925,KNOWN_OTHER_TYPE,3.477792878911364,0.0028686454829899,22.1020309823292,other,False,False
1496.0549703087663,39.8,0.04917357904767323,67,764.4210893330926,8,0.04962862930452397,0.04986616008980226,73561499,NOVEL,1.9571084460973944,0.0213216788763715,390.4322176762722,other,False,False
1115.6802282214671,39.8,0.8627859808059406,3,32.49028978431311,7,0.391304347826087,0.032431825833239815,76139867,NOVEL,34.338882036076434,0.0849441227883803,65.0147874032472,other,False,False
1469.4879565911801,39.8,0.01648017731360181,172,2240.3768631833277,10,0.06857142857142857,0.07276685343135506,76879277,NOVEL,0.655911057081352,0.0749384754400554,380.0923082697573,other,False,False
76.79211619102716,38.39605809551358,0.5693981997732431,3,3.5124803710241426,5,0.625,0.07276918011195259,806803694,NOVEL,21.862646357974292,0.0510637464363392,340.48280100376246,other,False,False
26.20826336079176,13.10413168039588,0.22728994557787208,7,8.799333357729973,3,0.0,0.07734806629834254,81551538,NOVEL,2.978437376482449,0.0022092639516128,39.27430753225786,other,False,False
51.0203673826461,25.51018369132305,0.5230173716991983,2,3.8239647633544673,3,1.0,0.06408952187182096,82132592,NOVEL,13.342269225799532,0.093431982854813,147.64284157003055,13-14.5d,True,False
28.395422215823146,14.197711107911573,0.06034141017691352,19,33.14473417403154,1,0.0,0.03313508920985556,87175731,NOVEL,0.8567099095358135,0.0231636507815942,53.1928150802693,other,False,False
21.749752494789163,10.874876247394582,0.6447098155842178,3,3.102170855251609,1,0.0,0.0420353982300885,91599324,NOVEL,7.011139459958951,0.0624009737728471,147.27486856777858,other,False,False
51.02080374161369,25.510401870806845,0.5191915762388057,2,3.8521426223604336,3,0.9090909090909091,0.06358087487283826,93197394,NOVEL,13.244785757789584,0.0612342753139437,268.7073295796104,13-14.5d,True,False
51.020815365564204,25.510407682782102,0.5231445449958073,2,3.8230351804892257,3,1.0,0.07359752959341224,93198521,NOVEL,13.34563061986659,0.8859864701638411,2510.170182044229,13-14.5d,True,False
25.02074719434222,12.51037359717111,0.06336828994441997,31,31.561527094295755,1,0.03556485355648536,0.04418394950405771,97032752,KNOWN_OTHER_TYPE,0.7927609814185551,0.0086952226874071,104.80022741634536,other,False,False
