TIC,trustworthy,bls_period,bls_duration,duty_cycle,duration_at_max,bls_depth,bls_snr,robust_depth,robust_sigma,depth_ratio,n_in_box,verdict
385450616,False,39.44132321097826,0.028,0.0007099153304320775,False,0.470561832872199,181.15262526938892,0.5904492227346212,260.12595261116263,1.2547749976462343,12,(no F4 verdict)
386140833,True,0.7691852445569397,0.5,0.6500384706261575,True,0.0064138130561365,118.00075746902048,0.00022048937020680004,3.71403849874731,0.03437726798036995,697,NOVEL
386206443,True,7.328388787150551,0.244,0.033295176755336,False,0.0170532460434892,27.31876969950387,0.013504049010524377,15.923364525939887,0.7918755746610553,35,KNOWN_OTHER_TYPE
386512970,False,6.344294148702446,0.02,0.0031524389524231725,False,0.0391437544589236,29.756000612954058,,,,2,(no F4 verdict)
386850204,False,12.397480330712613,0.028,0.002258523446142104,False,0.3986804338499348,428.7618629357579,,,,2,(no F4 verdict)
387142107,True,1.7165187147790577,0.084,0.048936256433890435,False,0.0457525891663695,184.35170617405257,0.04616386557291563,132.56339619683902,1.0089891395009496,47,NOVEL
393915029,True,1.070044418708319,0.5,0.4672703219213687,True,0.0070007511246639,46.67646424307991,0.00038686345558125446,2.5979010829589946,0.05526027831761087,372,NOVEL
393920926,False,12.271617297366229,0.12,0.009778662183814579,False,0.1819766556328168,240.75331792636857,0.20158018126333976,213.77678407165592,1.107725496780631,7,(no F4 verdict)
394083846,False,13.294117986920307,0.058,0.00436283174687215,False,0.0131563991521368,7.641406792444247,0.011234303721804229,5.097474302904329,0.8539041413911196,7,(no F4 verdict)
394085020,True,0.7152064916664156,0.058,0.08109546078764088,False,0.0181221086783018,60.45959917531625,0.019702349933615415,7.545297809984485,1.087199634621201,93,KNOWN_OTHER_TYPE
394420407,True,26.2727925718536,0.04,0.001522487565438801,False,0.5223103091295546,446.6717517043114,0.5809634294341731,262.7012842605485,1.1122955440078632,34,KNOWN_OTHER_TYPE
3959001,False,1.4607847976370167,0.04,0.02738254126460276,False,0.0031674976347585,3.947938072094731,0.0036001091029608245,5.008573863520411,1.1365783082061585,23,(no F4 verdict)
397004767,False,36.03750046891315,0.02,0.0005549774468196678,False,0.3076162908273533,117.9367705337908,,,,1,(no F4 verdict)
398499986,False,26.98577976090201,0.5,0.01852827690843377,True,0.892098834080782,12621.63542727794,0.8260120961289644,895.3799832380587,0.9259199368644917,19,(no F4 verdict)
399550694,False,10.471847271924537,0.12,0.011459296233409081,False,0.0005907516781349,9.609444788662074,0.0006017998454558304,7.7434280917800065,1.0187018805529444,104,(no F4 verdict)
399763709,False,32.15969115821781,0.17,0.005286120415884643,False,0.0694387241954046,761.5218958662847,0.0772565557902225,619.4368898382767,1.1125860488568031,376,(no F4 verdict)
400910916,True,0.8404272195161769,0.5,0.5949355142112646,True,0.0070821414740005,73.15137281933258,0.00036985184827720285,3.6493749887437836,0.05222316578043224,1288,NOVEL
401120789,False,20.53868587754941,0.35,0.017041012364991705,False,0.3073057099402619,7299.703957369545,0.2792101724394437,129.0889309546616,0.9085746323871438,16,(no F4 verdict)
402613330,True,9.050034267510537,0.12,0.013259618301203332,False,0.0004915445103502,19.737580811956462,0.0004904727287964317,13.184420470048272,0.9978195635772541,258,NOVEL
402815463,False,35.235889711693744,0.02,0.000567603093426717,False,0.9987232602819024,571.9012831963041,,,,1,(no F4 verdict)
403630242,True,1.8481394752194016,0.5,0.27054235175656455,True,0.0095398284794537,42.87811909645964,0.0036704322479491625,13.364958482111131,0.38474824320524376,279,NOVEL
403645199,False,13.222374677827474,0.5,0.037814690037368794,True,0.0016223831891901,35.33063474306688,0.0016233603845634548,26.9666594503147,1.000602320943576,325,(no F4 verdict)
40701396,False,2.0433342509452923,0.5,0.24469809565845077,True,0.000593734120297,9.808873219798125,0.0006993558605246086,8.869577800438757,1.1778940044321087,263,(no F4 verdict)
40730002,False,37.070291792318656,0.02,0.0005395155806176904,False,0.1086760418093167,63.980613525271984,0.0017432391807059577,0.7949091987823713,0.01604069445006702,20,(no F4 verdict)
410918190,False,26.898725066700845,0.5,0.018588241589895006,True,0.4583143050841675,459.8357719976229,0.4956793390077976,490.52834184806915,1.081527095072383,20,(no F4 verdict)
411434067,True,1.353604313972901,0.12,0.08865219973168789,False,0.0428867735512509,192.9009286180517,0.039393688950457584,162.8349246902202,0.9185510050874081,2004,NOVEL
411504404,False,13.639049544106127,0.084,0.0061587869248777025,False,0.2152772353263266,51.36028729840369,0.2556484744170605,161.6456534923718,1.1875313896034452,5,(no F4 verdict)
411513993,False,1.126026728282896,0.028,0.024866194821767548,False,5.1270321321794654e-11,387.35669300272775,8.697906742538564e-05,0.3607385879372582,1696479.8578005293,60,(no F4 verdict)
411731832,False,13.416853939154716,0.17,0.012670630594247214,False,0.0701866834949589,315.8112273267472,0.07577079959905719,163.76110467467265,1.079560905659538,18,(no F4 verdict)
412633548,True,1.0168616335497216,0.12,0.11801015599447566,False,0.0850527512443017,199.49707093160563,0.08532271734345342,59.87202569992024,1.0031741018979654,128,NOVEL
414232493,False,34.122901217549234,0.17,0.0049819913880174375,False,0.4902482702077836,208.0252994553693,0.5092569583959441,124.78837022107119,1.0387735956316664,73,(no F4 verdict)
417861102,True,2.514278332071979,0.17,0.06761383488514001,False,0.0194097209347311,27.07948562962417,0.018546030089324983,29.541544792378954,0.9555021502725133,155,NOVEL
420981052,False,4.000354295189319,0.02,0.0049995571702364655,False,0.4605047458114674,439.9953356896453,0.009113324417304836,2.7643409490284814,0.019789859931293455,8,(no F4 verdict)
421566477,True,1.110034236550112,0.17,0.1531484294829905,False,0.0441018363772221,541.5146106696648,0.043706186544104186,85.4583609429273,0.9910287220302177,164,NOVEL
42217803,False,11.411548801570266,0.244,0.021381847831770637,False,0.045953391161995,195.27451207882245,0.04593188095035172,29.325650779368548,0.9995319124204034,24,(no F4 verdict)
42256607,False,1.162437046082001,0.17,0.1462444788498317,False,0.0690316271160781,148.773225321538,0.08757013914305756,192.595585176215,1.268550993239759,6754,(no F4 verdict)
426236217,True,3.7338081468256674,0.244,0.06534883164991724,False,0.3589824217873917,894.8374121331576,0.38279479368753866,101.37491605162022,1.0663329746943706,46,NOVEL
427332229,True,2.7184029339124,0.084,0.0309004963731057,False,0.0086033562781794,80.869982689952,0.008495816478032991,64.68236381556252,0.9875002502896271,305,KNOWN_TOI
430248214,False,10.690716091177096,0.17,0.01590164761182824,False,0.0412591176589539,51.57257240136856,0.04377926589463399,34.427145320009316,1.0610810016954682,8,(no F4 verdict)
43333100,True,0.8084676331326976,0.12,0.14842894765621845,False,0.0002380657932495,12.213604720524106,0.0002591033943979415,9.90994703848834,1.088368853253913,1134,NOVEL
43370478,False,2.129073444314905,0.17,0.07984694020487526,False,0.687622028893006,944.5219684791772,0.73372399566157,707.2867315576187,1.0670455058613857,331,(no F4 verdict)
433770378,True,10.436249073720782,0.35,0.03353695350960192,False,0.0016108858075791,27.13193207553424,0.0015340607271082662,12.410542470843074,0.952308797985942,434,KNOWN_OTHER_TYPE
435410981,False,13.27090198304846,0.028,0.0021098791955336343,False,0.0783759126149216,28.106908262308316,,,,2,(no F4 verdict)
